Order ID,Date,Day,Season,Customer Name,City,Region,State,Category,Sub Category,Sales,Discount,Profit,Average Temp,Holiday
OD7606,19-Sep-18,Wednesday,Monsoon,Vinne,Chennai,West,Tamil Nadu,Snacks,Cookies,1966 ,0.20 ,845 ,26.8,No
OD7607,18-Sep-16,Sunday,Monsoon,Haseena,Chennai,West,Tamil Nadu,Beverages,Health Drinks,969 ,0.20 ,174 ,30.4,No
OD7608,22-Aug-17,Tuesday,Monsoon,Sabeela,Tirunelveli,West,Tamil Nadu,Fruits & Veggies,Organic Fruits,1924 ,0.30 ,250 ,29.5,No
OD7609,08-Dec-17,Friday,Winter,Amy,Pudukottai,West,Tamil Nadu,Food Grains,Atta & Flour,757 ,0.30 ,114 ,30.1,No
OD7610,03-Sep-18,Monday,Monsoon,Peer,Pudukottai,West,Tamil Nadu,Oil & Masala,Edible Oil & Ghee,2101 ,0.30 ,483 ,28.3,Yes
OD7611,31-Dec-17,Sunday,Winter,Amy,Nagercoil,West,Tamil Nadu,Beverages,Health Drinks,863 ,0.20 ,121 ,28.3,No
OD7612,15-Oct-18,Monday,Post-Monsoon,Aditi,Trichy,West,Tamil Nadu,Bakery,Biscuits,2479 ,0.10 ,372 ,28.3,Yes
OD7613,23-Dec-17,Saturday,Winter,Roshan,Ramanadhapuram,West,Tamil Nadu,Beverages,Health Drinks,1138 ,0.30 ,296 ,26.2,No
OD7614,25-Mar-18,Sunday,Winter,Roshan,Bodi,West,Tamil Nadu,"Eggs, Meat & Fish",Eggs,1482 ,0.10 ,237 ,28.3,Yes
OD7615,17-Aug-18,Friday,Monsoon,Vidya,Pudukottai,West,Tamil Nadu,Beverages,Health Drinks,1920 ,0.30 ,576 ,31.4,Yes
OD7616,25-Apr-16,Monday,Winter,Ganesh,Pudukottai,West,Tamil Nadu,Beverages,Soft Drinks,842 ,0.20 ,59 ,28.3,No
OD7617,03-Apr-15,Friday,Winter,Jonas,Dharmapuri,West,Tamil Nadu,Oil & Masala,Spices,1416 ,0.20 ,481 ,28.3,No
OD7618,23-Dec-17,Saturday,Winter,Komal,Pudukottai,West,Tamil Nadu,Snacks,Chocolates,746 ,0.30 ,187 ,26.2,No
OD7619,16-Nov-15,Monday,Post-Monsoon,Sudha,Salem,West,Tamil Nadu,Snacks,Chocolates,750 ,0.20 ,315 ,25.5,No
OD7620,26-Oct-16,Wednesday,Post-Monsoon,Arvind,Bodi,West,Tamil Nadu,Food Grains,Rice,930 ,0.30 ,84 ,28.3,No
OD7621,25-Sep-16,Sunday,Monsoon,Sundar,Vellore,West,Tamil Nadu,Oil & Masala,Edible Oil & Ghee,2443 ,0.30 ,122 ,28.3,No
OD7622,10-Apr-17,Monday,Winter,Mathew,Virudhunagar,West,Tamil Nadu,Oil & Masala,Spices,1581 ,0.40 ,648 ,28.7,No
OD7623,17-Aug-18,Friday,Monsoon,Haseena,Chennai,West,Tamil Nadu,Fruits & Veggies,Fresh Fruits,2237 ,0.10 ,425 ,31.4,Yes
OD7624,14-Mar-15,Saturday,Winter,Sundar,Ooty,West,Tamil Nadu,Beverages,Soft Drinks,2018 ,0.20 ,565 ,28.3,No
OD7625,13-May-15,Wednesday,Summer,Haseena,Chennai,West,Tamil Nadu,Fruits & Veggies,Fresh Fruits,2061 ,0.20 ,350 ,28.4,No
OD7626,18-May-16,Wednesday,Summer,Hafiz,Bodi,West,Tamil Nadu,Bakery,Breads & Buns,1393 ,0.30 ,571 ,25.9,No
OD7627,19-Mar-16,Saturday,Winter,Veronica,Virudhunagar,West,Tamil Nadu,Fruits & Veggies,Fresh Fruits,985 ,0.20 ,414 ,28.3,No
OD7628,21-Aug-17,Monday,Monsoon,Haseena,Chennai,West,Tamil Nadu,Bakery,Breads & Buns,900 ,0.20 ,333 ,30.2,No
OD7629,03-Jun-18,Sunday,Summer,Ridhesh,Tirunelveli,West,Tamil Nadu,Snacks,Chocolates,1657 ,0.10 ,265 ,28.3,No
OD7630,12-Jun-17,Monday,Summer,Vidya,Karur,West,Tamil Nadu,Bakery,Breads & Buns,1476 ,0.40 ,531 ,28.3,No
OD7631,20-Sep-15,Sunday,Monsoon,Rumaiza,Ooty,West,Tamil Nadu,Oil & Masala,Masalas,939 ,0.30 ,216 ,30.1,No
OD7632,26-Sep-17,Tuesday,Monsoon,Verma,Trichy,West,Tamil Nadu,"Eggs, Meat & Fish",Chicken,613 ,0.30 ,61 ,28.6,Yes
OD7633,21-Nov-15,Saturday,Post-Monsoon,Jonas,Ramanadhapuram,West,Tamil Nadu,Oil & Masala,Spices,841 ,0.20 ,185 ,27.3,No
OD7634,20-Sep-17,Wednesday,Monsoon,Veena,Dindigul,West,Tamil Nadu,"Eggs, Meat & Fish",Chicken,654 ,0.30 ,131 ,30.8,No
OD7635,23-Dec-17,Saturday,Winter,Surya,Salem,West,Tamil Nadu,Bakery,Cakes,1947 ,0.10 ,740 ,26.2,No
OD7636,09-Nov-18,Friday,Post-Monsoon,Jonas,Salem,West,Tamil Nadu,Oil & Masala,Masalas,1233 ,0.30 ,123 ,28.3,Yes
OD7637,25-Dec-18,Tuesday,Winter,Sabeela,Virudhunagar,West,Tamil Nadu,Snacks,Chocolates,600 ,0.20 ,84 ,28.3,Yes
OD7638,16-Mar-18,Friday,Winter,Kumar,Salem,West,Tamil Nadu,Food Grains,Dals & Pulses,2118 ,0.20 ,233 ,28.3,No
OD7639,08-Dec-16,Thursday,Winter,Mathew,Nagercoil,West,Tamil Nadu,"Eggs, Meat & Fish",Mutton,1784 ,0.30 ,642 ,31.6,No
OD7640,15-Aug-16,Monday,Monsoon,Willams,Tirunelveli,West,Tamil Nadu,"Eggs, Meat & Fish",Eggs,502 ,0.30 ,121 ,32.6,Yes
OD7641,04-Feb-17,Saturday,Winter,Jackson,Coimbatore,West,Tamil Nadu,Beverages,Soft Drinks,1146 ,0.10 ,309 ,28.3,No
OD7642,08-Oct-18,Monday,Post-Monsoon,Ganesh,Coimbatore,West,Tamil Nadu,Fruits & Veggies,Fresh Vegetables,1979 ,0.20 ,198 ,30.4,No
OD7643,27-Dec-16,Tuesday,Winter,Sharon,Tirunelveli,West,Tamil Nadu,Fruits & Veggies,Organic Vegetables,2488 ,0.30 ,398 ,28.3,No
OD7644,23-Dec-17,Saturday,Winter,Amy,Tenkasi,West,Tamil Nadu,Beverages,Health Drinks,1674 ,0.30 ,737 ,26.2,No
OD7645,24-Nov-15,Tuesday,Post-Monsoon,Amy,Tenkasi,West,Tamil Nadu,"Eggs, Meat & Fish",Chicken,2399 ,0.20 ,840 ,26.9,No
OD7646,26-Dec-17,Tuesday,Winter,Sheeba,Virudhunagar,West,Tamil Nadu,Beverages,Soft Drinks,2266 ,0.40 ,657 ,28.3,No
OD7647,18-Sep-16,Sunday,Monsoon,Shah,Pudukottai,West,Tamil Nadu,"Eggs, Meat & Fish",Fish,1298 ,0.10 ,286 ,30.4,No
OD7648,12-May-18,Saturday,Summer,James,Pudukottai,West,Tamil Nadu,Bakery,Biscuits,1721 ,0.30 ,138 ,26.2,No
OD7649,14-Feb-15,Saturday,Winter,Arutra,Tenkasi,West,Tamil Nadu,Bakery,Biscuits,1809 ,0.30 ,253 ,28.3,No
OD7650,16-Mar-18,Friday,Winter,Ram,Namakkal,West,Tamil Nadu,Fruits & Veggies,Organic Fruits,504 ,0.30 ,50 ,28.3,No
OD7651,28-Sep-16,Wednesday,Monsoon,Vinne,Pudukottai,West,Tamil Nadu,"Eggs, Meat & Fish",Fish,2004 ,0.20 ,762 ,27.5,No
OD7652,02-Dec-17,Saturday,Winter,Arutra,Karur,West,Tamil Nadu,Oil & Masala,Masalas,1608 ,0.20 ,724 ,28.3,Yes
OD7653,24-Jan-18,Wednesday,Winter,Ravi,Cumbum,West,Tamil Nadu,Food Grains,Organic Staples,1758 ,0.30 ,404 ,28.3,No
OD7654,26-Dec-17,Tuesday,Winter,Muneer,Pudukottai,West,Tamil Nadu,Snacks,Chocolates,1765 ,0.20 ,388 ,28.3,No
OD7655,19-Sep-18,Wednesday,Monsoon,Hussain,Pudukottai,West,Tamil Nadu,Bakery,Breads & Buns,1899 ,0.20 ,494 ,26.8,No
OD7656,13-Jun-15,Saturday,Summer,Mathew,Karur,West,Tamil Nadu,"Eggs, Meat & Fish",Mutton,674 ,0.20 ,290 ,31.9,No
OD7657,31-Oct-15,Saturday,Post-Monsoon,Arutra,Viluppuram,West,Tamil Nadu,Beverages,Health Drinks,2399 ,0.20 ,576 ,28.3,No
OD7658,26-Apr-16,Tuesday,Winter,Arvind,Trichy,West,Tamil Nadu,"Eggs, Meat & Fish",Chicken,1277 ,0.20 ,421 ,28.3,No
OD7659,30-Apr-16,Saturday,Winter,Sudha,Theni,West,Tamil Nadu,Beverages,Health Drinks,1511 ,0.20 ,363 ,28.3,No
OD7660,22-Dec-18,Saturday,Winter,Arutra,Krishnagiri,West,Tamil Nadu,Snacks,Chocolates,803 ,0.20 ,241 ,28.3,No
OD7661,06-Feb-16,Saturday,Winter,Sharon,Nagercoil,West,Tamil Nadu,Fruits & Veggies,Fresh Fruits,1810 ,0.30 ,217 ,28.3,No
OD7662,23-Dec-17,Saturday,Winter,Suresh,Pudukottai,West,Tamil Nadu,Oil & Masala,Spices,1092 ,0.30 ,415 ,26.2,No
OD7663,27-May-18,Sunday,Summer,Krithika,Virudhunagar,West,Tamil Nadu,Oil & Masala,Spices,2025 ,0.20 ,486 ,28.3,No
OD7664,31-Oct-15,Saturday,Post-Monsoon,Shree,Trichy,West,Tamil Nadu,Snacks,Noodles,1753 ,0.30 ,316 ,28.3,No
OD7665,18-Feb-16,Thursday,Winter,Komal,Madurai,West,Tamil Nadu,Beverages,Health Drinks,728 ,0.10 ,255 ,28.3,No
OD7666,11-Jul-18,Wednesday,Monsoon,Aditi,Karur,West,Tamil Nadu,Fruits & Veggies,Organic Fruits,1251 ,0.20 ,250 ,27.4,No
OD7667,30-Mar-15,Monday,Winter,Ram,Karur,West,Tamil Nadu,Fruits & Veggies,Fresh Vegetables,1415 ,0.30 ,396 ,28.3,No
OD7668,26-Nov-15,Thursday,Post-Monsoon,Vinne,Krishnagiri,West,Tamil Nadu,Snacks,Chocolates,1563 ,0.10 ,422 ,27.3,No
OD7669,06-Apr-15,Monday,Winter,Alan,Tenkasi,West,Tamil Nadu,Beverages,Health Drinks,1801 ,0.30 ,720 ,28.3,No
OD7670,04-May-18,Friday,Summer,Mathew,Theni,West,Tamil Nadu,Snacks,Cookies,1890 ,0.30 ,718 ,28.3,No
OD7671,22-Sep-18,Saturday,Monsoon,Malik,Chennai,West,Tamil Nadu,Snacks,Cookies,1572 ,0.30 ,267 ,28.3,No
OD7672,22-Aug-17,Tuesday,Monsoon,Amy,Coimbatore,West,Tamil Nadu,Food Grains,Dals & Pulses,1974 ,0.10 ,197 ,29.5,No
OD7673,02-Jun-17,Friday,Summer,Harish,Madurai,West,Tamil Nadu,Food Grains,Atta & Flour,1680 ,0.20 ,336 ,28.3,No
OD7674,17-Aug-18,Friday,Monsoon,Sudha,Tirunelveli,West,Tamil Nadu,Food Grains,Dals & Pulses,1005 ,0.30 ,131 ,31.4,Yes
OD7675,09-Sep-18,Sunday,Monsoon,Veronica,Nagercoil,West,Tamil Nadu,Bakery,Cakes,2178 ,0.30 ,937 ,28.3,No
OD7676,12-Mar-18,Monday,Winter,Ramesh,Theni,West,Tamil Nadu,Fruits & Veggies,Organic Vegetables,1961 ,0.10 ,196 ,28.3,No
OD7677,03-Sep-16,Saturday,Monsoon,Willams,Kanyakumari,West,Tamil Nadu,Bakery,Biscuits,2239 ,0.30 ,627 ,28.3,No
OD7678,22-Dec-18,Saturday,Winter,Anu,Bodi,West,Tamil Nadu,Oil & Masala,Edible Oil & Ghee,888 ,0.10 ,400 ,28.3,No
OD7679,30-Mar-15,Monday,Winter,Kumar,Kanyakumari,West,Tamil Nadu,Bakery,Cakes,2392 ,0.30 ,789 ,28.3,No
OD7680,31-Mar-18,Saturday,Winter,Hussain,Ramanadhapuram,West,Tamil Nadu,Food Grains,Organic Staples,2177 ,0.10 ,196 ,28.3,No
OD7681,28-Sep-16,Wednesday,Monsoon,Krithika,Pudukottai,West,Tamil Nadu,Bakery,Biscuits,1787 ,0.20 ,483 ,27.5,No
OD7682,20-Aug-18,Monday,Monsoon,Malik,Ramanadhapuram,West,Tamil Nadu,"Eggs, Meat & Fish",Fish,2046 ,0.20 ,921 ,28.3,No
OD7683,05-Oct-18,Friday,Post-Monsoon,Shah,Perambalur,West,Tamil Nadu,"Eggs, Meat & Fish",Mutton,2286 ,0.30 ,434 ,28.3,No
OD7684,24-Sep-16,Saturday,Monsoon,Peer,Namakkal,West,Tamil Nadu,Bakery,Breads & Buns,695 ,0.10 ,125 ,31.1,No
OD7685,27-Oct-17,Friday,Post-Monsoon,Shree,Salem,West,Tamil Nadu,Fruits & Veggies,Organic Vegetables,1942 ,0.20 ,194 ,28.3,No
OD7686,16-Sep-17,Saturday,Monsoon,Krithika,Karur,West,Tamil Nadu,Oil & Masala,Edible Oil & Ghee,1966 ,0.20 ,413 ,28.9,No
OD7687,19-Nov-16,Saturday,Post-Monsoon,Ganesh,Ramanadhapuram,West,Tamil Nadu,Fruits & Veggies,Fresh Vegetables,1520 ,0.20 ,562 ,28.3,No
OD7688,20-Sep-17,Wednesday,Monsoon,Komal,Ooty,West,Tamil Nadu,"Eggs, Meat & Fish",Fish,1128 ,0.30 ,417 ,30.8,No
OD7689,21-Nov-18,Wednesday,Post-Monsoon,Shah,Krishnagiri,West,Tamil Nadu,"Eggs, Meat & Fish",Mutton,577 ,0.30 ,46 ,25.1,Yes
OD7690,29-Oct-16,Saturday,Post-Monsoon,Arvind,Karur,West,Tamil Nadu,Fruits & Veggies,Fresh Fruits,865 ,0.30 ,251 ,28.3,Yes
OD7691,30-Apr-18,Monday,Winter,Jonas,Tirunelveli,West,Tamil Nadu,Beverages,Soft Drinks,588 ,0.20 ,100 ,28.3,Yes
OD7692,05-Dec-16,Monday,Winter,Sabeela,Cumbum,West,Tamil Nadu,Snacks,Chocolates,1608 ,0.40 ,161 ,28.3,No
OD7693,30-May-18,Wednesday,Summer,Muneer,Dharmapuri,West,Tamil Nadu,Snacks,Noodles,1924 ,0.30 ,712 ,28.3,No
OD7694,25-Aug-15,Tuesday,Monsoon,Sudeep,Kanyakumari,West,Tamil Nadu,Beverages,Soft Drinks,557 ,0.20 ,240 ,28.3,No
OD7695,09-May-17,Tuesday,Summer,Mathew,Tirunelveli,West,Tamil Nadu,Oil & Masala,Spices,1318 ,0.30 ,92 ,28.3,Yes
OD7696,01-Feb-17,Wednesday,Winter,Vince,Madurai,West,Tamil Nadu,Snacks,Cookies,1311 ,0.20 ,131 ,28.3,Yes
OD7697,23-Mar-16,Wednesday,Winter,Shah,Theni,West,Tamil Nadu,Food Grains,Dals & Pulses,1458 ,0.30 ,642 ,28.3,Yes
OD7698,22-Mar-16,Tuesday,Winter,Veronica,Dindigul,West,Tamil Nadu,Oil & Masala,Masalas,750 ,0.20 ,128 ,28.3,No
OD7699,08-Dec-18,Saturday,Winter,Amy,Dharmapuri,West,Tamil Nadu,Snacks,Cookies,1243 ,0.30 ,99 ,30.2,No
OD7700,29-Dec-15,Tuesday,Winter,Adavan,Chennai,West,Tamil Nadu,"Eggs, Meat & Fish",Fish,1933 ,0.20 ,522 ,28.3,No
OD7701,10-Dec-15,Thursday,Winter,Sharon,Dindigul,West,Tamil Nadu,Bakery,Cakes,1921 ,0.20 ,211 ,30,No
OD7702,10-Dec-15,Thursday,Winter,Malik,Virudhunagar,West,Tamil Nadu,"Eggs, Meat & Fish",Chicken,560 ,0.30 ,168 ,30,No
OD7703,23-Jan-18,Tuesday,Winter,Veronica,Dindigul,West,Tamil Nadu,Bakery,Biscuits,1768 ,0.30 ,601 ,28.3,No
OD7704,24-Nov-15,Tuesday,Post-Monsoon,Akash,Ooty,West,Tamil Nadu,Bakery,Breads & Buns,1786 ,0.20 ,500 ,26.9,No
OD7705,17-Dec-18,Monday,Winter,Alan,Dindigul,West,Tamil Nadu,Bakery,Biscuits,1609 ,0.40 ,434 ,28.3,No
OD7706,04-Sep-18,Tuesday,Monsoon,Surya,Dharmapuri,West,Tamil Nadu,Beverages,Health Drinks,1002 ,0.20 ,140 ,28.3,No
OD7707,25-Aug-15,Tuesday,Monsoon,Harish,Namakkal,West,Tamil Nadu,Food Grains,Organic Staples,1828 ,0.10 ,750 ,28.3,No
OD7708,31-Oct-15,Saturday,Post-Monsoon,Ravi,Bodi,West,Tamil Nadu,Bakery,Breads & Buns,920 ,0.20 ,304 ,28.3,No
OD7709,23-Dec-17,Saturday,Winter,Vince,Bodi,West,Tamil Nadu,Oil & Masala,Edible Oil & Ghee,594 ,0.30 ,244 ,26.2,No
OD7710,01-Dec-18,Saturday,Winter,Yusuf,Tirunelveli,West,Tamil Nadu,Bakery,Biscuits,1583 ,0.10 ,79 ,26.4,No
OD7711,11-Jul-18,Wednesday,Monsoon,Kumar,Kanyakumari,West,Tamil Nadu,Snacks,Cookies,2331 ,0.20 ,187 ,27.4,No
OD7712,05-Feb-18,Monday,Winter,Sheeba,Pudukottai,West,Tamil Nadu,"Eggs, Meat & Fish",Chicken,1624 ,0.20 ,130 ,28.3,No
OD7713,18-Mar-18,Sunday,Winter,Arutra,Salem,West,Tamil Nadu,Beverages,Health Drinks,985 ,0.30 ,207 ,28.3,Yes
OD7714,02-Dec-18,Sunday,Winter,Hafiz,Virudhunagar,West,Tamil Nadu,Fruits & Veggies,Organic Fruits,660 ,0.20 ,145 ,28.3,No
OD7715,26-Jul-16,Tuesday,Monsoon,Akash,Dharmapuri,West,Tamil Nadu,Food Grains,Rice,2097 ,0.20 ,734 ,29.6,No
OD7716,21-Jul-15,Tuesday,Monsoon,Peer,Virudhunagar,West,Tamil Nadu,Food Grains,Rice,2144 ,0.20 ,129 ,30.7,No
OD7717,13-Aug-16,Saturday,Monsoon,Verma,Tenkasi,West,Tamil Nadu,Fruits & Veggies,Fresh Fruits,2176 ,0.30 ,696 ,30.6,No
OD7718,07-Mar-15,Saturday,Winter,Malik,Perambalur,West,Tamil Nadu,Fruits & Veggies,Fresh Fruits,1182 ,0.30 ,154 ,32.4,No
OD7719,18-Mar-18,Sunday,Winter,Yadav,Dharmapuri,West,Tamil Nadu,Snacks,Chocolates,1390 ,0.10 ,125 ,28.3,Yes
OD7720,24-Sep-17,Sunday,Monsoon,Amrish,Namakkal,West,Tamil Nadu,Oil & Masala,Spices,568 ,0.20 ,45 ,28.3,No
OD7721,21-Jul-17,Friday,Monsoon,Mathew,Madurai,West,Tamil Nadu,Bakery,Cakes,1726 ,0.30 ,259 ,32.3,No
OD7722,05-Oct-18,Friday,Post-Monsoon,Sudha,Salem,West,Tamil Nadu,"Eggs, Meat & Fish",Fish,979 ,0.10 ,304 ,28.3,No
OD7723,16-Sep-18,Sunday,Monsoon,Jonas,Tirunelveli,West,Tamil Nadu,"Eggs, Meat & Fish",Chicken,1278 ,0.20 ,64 ,28.8,No
OD7724,23-Feb-18,Friday,Winter,Komal,Namakkal,West,Tamil Nadu,Fruits & Veggies,Fresh Fruits,567 ,0.30 ,255 ,28.3,No
OD7725,15-Oct-18,Monday,Post-Monsoon,Surya,Trichy,West,Tamil Nadu,Snacks,Chocolates,1801 ,0.30 ,612 ,28.3,Yes
OD7726,22-Dec-18,Saturday,Winter,Veronica,Perambalur,West,Tamil Nadu,Snacks,Cookies,1155 ,0.20 ,300 ,28.3,No
OD7727,21-Nov-17,Tuesday,Post-Monsoon,Ridhesh,Salem,West,Tamil Nadu,Oil & Masala,Edible Oil & Ghee,1593 ,0.30 ,462 ,28.9,No
OD7728,27-Nov-18,Tuesday,Post-Monsoon,Krithika,Karur,West,Tamil Nadu,Beverages,Soft Drinks,1173 ,0.20 ,317 ,28.3,No
OD7729,29-Oct-16,Saturday,Post-Monsoon,Sabeela,Tenkasi,West,Tamil Nadu,Bakery,Biscuits,926 ,0.20 ,232 ,28.3,Yes
OD7730,02-Nov-18,Friday,Post-Monsoon,Jonas,Kanyakumari,West,Tamil Nadu,Bakery,Cakes,1069 ,0.10 ,364 ,28.3,No
OD7731,31-Oct-15,Saturday,Post-Monsoon,Krithika,Namakkal,West,Tamil Nadu,Snacks,Chocolates,2180 ,0.20 ,305 ,28.3,No
OD7732,07-Mar-15,Saturday,Winter,Haseena,Virudhunagar,West,Tamil Nadu,"Eggs, Meat & Fish",Chicken,997 ,0.20 ,180 ,32.4,No
OD7733,18-Dec-17,Monday,Winter,Vidya,Dharmapuri,West,Tamil Nadu,"Eggs, Meat & Fish",Chicken,2110 ,0.30 ,760 ,26.7,No
OD7734,23-Jul-15,Thursday,Monsoon,Roshan,Ramanadhapuram,West,Tamil Nadu,Snacks,Chocolates,826 ,0.20 ,83 ,29.4,No
OD7735,14-May-18,Monday,Summer,Arutra,Madurai,West,Tamil Nadu,Fruits & Veggies,Fresh Vegetables,786 ,0.30 ,322 ,28.3,No
OD7736,18-Dec-17,Monday,Winter,Arutra,Trichy,West,Tamil Nadu,Beverages,Soft Drinks,844 ,0.30 ,211 ,26.7,No
OD7737,12-Jun-17,Monday,Summer,Ganesh,Nagercoil,West,Tamil Nadu,Snacks,Cookies,1631 ,0.30 ,82 ,28.3,No
OD7738,20-Aug-18,Monday,Monsoon,Suresh,Dharmapuri,West,Tamil Nadu,Fruits & Veggies,Fresh Vegetables,2411 ,0.20 ,121 ,28.3,No
OD7739,24-Nov-15,Tuesday,Post-Monsoon,Arvind,Cumbum,West,Tamil Nadu,"Eggs, Meat & Fish",Fish,986 ,0.20 ,79 ,26.9,No
OD7740,19-Sep-15,Saturday,Monsoon,Komal,Madurai,West,Tamil Nadu,Beverages,Soft Drinks,1222 ,0.10 ,306 ,30.6,No
OD7741,05-Jun-17,Monday,Summer,Ravi,Krishnagiri,West,Tamil Nadu,Snacks,Noodles,2305 ,0.30 ,277 ,28.3,No
OD7742,19-Mar-18,Monday,Winter,Sabeela,Krishnagiri,West,Tamil Nadu,Food Grains,Atta & Flour,1497 ,0.30 ,210 ,28.3,No
OD7743,11-Sep-16,Sunday,Monsoon,Komal,Madurai,West,Tamil Nadu,"Eggs, Meat & Fish",Mutton,1692 ,0.30 ,237 ,28.3,No
OD7744,08-Dec-17,Friday,Winter,Adavan,Salem,West,Tamil Nadu,Food Grains,Organic Staples,1269 ,0.30 ,140 ,30.1,No
OD7745,31-Oct-17,Tuesday,Post-Monsoon,Aditi,Salem,West,Tamil Nadu,"Eggs, Meat & Fish",Mutton,1942 ,0.30 ,291 ,25.3,No
OD7746,21-Dec-18,Friday,Winter,Sudha,Karur,West,Tamil Nadu,Food Grains,Rice,926 ,0.10 ,102 ,28.3,No
OD7747,18-Aug-18,Saturday,Monsoon,Anu,Nagercoil,West,Tamil Nadu,Food Grains,Rice,1016 ,0.20 ,366 ,31.8,No
OD7748,19-May-17,Friday,Summer,Ganesh,Krishnagiri,West,Tamil Nadu,Beverages,Soft Drinks,1984 ,0.30 ,278 ,28.3,No
OD7749,01-Dec-17,Friday,Winter,Vinne,Perambalur,West,Tamil Nadu,"Eggs, Meat & Fish",Eggs,1377 ,0.20 ,413 ,28.3,No
OD7750,24-Jun-18,Sunday,Summer,Vidya,Perambalur,West,Tamil Nadu,"Eggs, Meat & Fish",Fish,1448 ,0.30 ,623 ,32,No
OD7751,26-Jan-16,Tuesday,Winter,Alan,Madurai,West,Tamil Nadu,Beverages,Soft Drinks,583 ,0.10 ,198 ,28.3,Yes
OD7752,17-Aug-18,Friday,Monsoon,Vince,Kanyakumari,West,Tamil Nadu,Bakery,Cakes,714 ,0.10 ,64 ,31.4,Yes
OD7753,24-Jun-18,Sunday,Summer,Harish,Pudukottai,West,Tamil Nadu,Beverages,Health Drinks,1562 ,0.30 ,609 ,32,No
OD7754,29-Dec-15,Tuesday,Winter,Ganesh,Karur,West,Tamil Nadu,Food Grains,Rice,1460 ,0.30 ,540 ,28.3,No
OD7755,21-Aug-17,Monday,Monsoon,Peer,Krishnagiri,West,Tamil Nadu,Snacks,Cookies,597 ,0.30 ,245 ,30.2,No
OD7756,18-Sep-17,Monday,Monsoon,Sudeep,Perambalur,West,Tamil Nadu,Oil & Masala,Spices,575 ,0.20 ,92 ,29.1,No
OD7757,20-Sep-17,Wednesday,Monsoon,Mathew,Nagercoil,West,Tamil Nadu,"Eggs, Meat & Fish",Mutton,1142 ,0.20 ,103 ,30.8,No
OD7758,14-May-18,Monday,Summer,Roshan,Cumbum,West,Tamil Nadu,Beverages,Health Drinks,2252 ,0.30 ,338 ,28.3,No
OD7759,20-Nov-17,Monday,Post-Monsoon,Veena,Viluppuram,West,Tamil Nadu,Beverages,Soft Drinks,1754 ,0.30 ,667 ,28.8,No
OD7760,31-Oct-15,Saturday,Post-Monsoon,Vidya,Theni,West,Tamil Nadu,Snacks,Chocolates,2238 ,0.30 ,940 ,28.3,No
OD7761,09-Sep-18,Sunday,Monsoon,Ram,Ramanadhapuram,West,Tamil Nadu,"Eggs, Meat & Fish",Eggs,1553 ,0.30 ,186 ,28.3,No
OD7762,26-Nov-15,Thursday,Post-Monsoon,Veronica,Namakkal,West,Tamil Nadu,Bakery,Biscuits,544 ,0.30 ,136 ,27.3,No
OD7763,03-Jun-18,Sunday,Summer,Veena,Coimbatore,West,Tamil Nadu,Oil & Masala,Spices,2158 ,0.30 ,108 ,28.3,No
OD7764,19-May-17,Friday,Summer,Veena,Salem,West,Tamil Nadu,Fruits & Veggies,Fresh Fruits,2093 ,0.20 ,272 ,28.3,No
OD7765,08-Dec-18,Saturday,Winter,Willams,Krishnagiri,West,Tamil Nadu,Food Grains,Rice,1608 ,0.30 ,370 ,30.2,No
OD7766,07-Aug-16,Sunday,Monsoon,Rumaiza,Ramanadhapuram,West,Tamil Nadu,Bakery,Breads & Buns,2325 ,0.20 ,581 ,28.3,Yes
OD7767,17-Dec-17,Sunday,Winter,Adavan,Karur,West,Tamil Nadu,Bakery,Cakes,1189 ,0.20 ,321 ,28.3,No
OD7768,25-Dec-18,Tuesday,Winter,Hafiz,Ramanadhapuram,West,Tamil Nadu,Beverages,Soft Drinks,702 ,0.30 ,49 ,28.3,Yes
OD7769,23-Oct-16,Sunday,Post-Monsoon,Komal,Virudhunagar,West,Tamil Nadu,Beverages,Health Drinks,2413 ,0.10 ,434 ,28.3,No
OD7770,02-Dec-18,Sunday,Winter,Rumaiza,Ooty,West,Tamil Nadu,Bakery,Biscuits,2374 ,0.20 ,736 ,28.3,No
OD7771,26-Sep-16,Monday,Monsoon,Ram,Theni,West,Tamil Nadu,Beverages,Soft Drinks,2341 ,0.20 ,656 ,31.2,No
OD7772,26-Dec-17,Tuesday,Winter,Adavan,Salem,West,Tamil Nadu,Beverages,Health Drinks,646 ,0.30 ,103 ,28.3,No
OD7773,18-Dec-16,Sunday,Winter,Hafiz,Dharmapuri,West,Tamil Nadu,"Eggs, Meat & Fish",Eggs,1928 ,0.30 ,154 ,28.3,No
OD7774,30-Dec-18,Sunday,Winter,Shree,Perambalur,West,Tamil Nadu,Food Grains,Organic Staples,548 ,0.30 ,164 ,26,No
OD7775,30-Dec-18,Sunday,Winter,Anu,Bodi,West,Tamil Nadu,Oil & Masala,Edible Oil & Ghee,997 ,0.20 ,439 ,26,No
OD7776,21-Aug-17,Monday,Monsoon,Anu,Madurai,West,Tamil Nadu,"Eggs, Meat & Fish",Fish,779 ,0.40 ,351 ,30.2,No
OD7777,02-Mar-18,Friday,Winter,Aditi,Madurai,West,Tamil Nadu,Bakery,Breads & Buns,723 ,0.20 ,282 ,28.3,Yes
